1259550624.59165,539e0cffec5d045e8260112a8345edd7
1259550631.70669,539e0cffec5d045e8260112a8345edd7
1259550627.96668,539e0cffec5d045e8260112a8345edd7
1259550652.19378,98eb0fdadf8a403c013a8b1882ec986d
1259550653.49623,539e0cffec5d045e8260112a8345edd7
1259550663.01578,539e0cffec5d045e8260112a8345edd7
1259550678.46816,b4f2a1266aca3dfc06551965828ba83c
1259550678.53433,7acba0d01e49618e25744d9a08e6900c
1259550678.54273,93d305c9094278e3e6da70e40b543c28
1259550678.55167,9e399060ef0b8eea9b31dfe712cce1e2
